url,title,product_description,rating,reviews_count,tags,product_details,amount_of_stars,seller_name,delivery_price,item_price,total_price,currency,price_from,price_to
https://www.google.com/shopping/product/63233828129783138?hl=en-US,Sorel Women's Brex Heel Chelsea Black/Black / 8.5,"[""Footbed: To keep her comfortable in a higher heel, a cushioned die-cut memory EVA footbed with a synthetic topcover."",""Midsole: Molded rubber with diamond texture."",""Heel Height: 4 in."",""Platform Height: 1/2 in."",""Shaft Height: 4 3/4 in."",""Shaft Circumference: 9 3/4 in."",""Measurements based on size 7.""]",4.1,278.0,"[""Women's"",""8½"",""Faux Leather"",""Genuine Leather"",""Genuine Suede"",""Rubber"",""Waterproof"",""High Heel"",""Platform"",""Black""]",,"{""1_star"":24,""2_stars"":22,""3_stars"":26,""4_stars"":40,""5_stars"":166}",Nor███rom███ck,"Delivery by Tue, Oct 15",LOW PRICE$69.97,88.11,USD,88.11,88.11
https://www.google.com/shopping/product/14747042981260107367?hl=en-US,Apple iPhone 14 Pro Max - 128 GB - Deep Purple - Unlocked,"[""iPhone 14 Pro Max."",""Impressive displays."",""Super-fast. Super-efficient."",""An upgrade for safety."",""Crash Detection feature calls for help when it detects a serious car crash.""]",4.7,19277.0,"[""Smartphone"",""Dual SIM"",""5G"",""With Wireless Charging"",""Unlocked"",""Triple Lens"",""iOS"",""GSM"",""CDMA"",""Facial Recognition""]","The iPhone 14 Pro Max is one of four models that make up the 16th generation iPhone lineup and launched in September 2022. The three other models in the lineup include the iPhone 14, iPhone 14 Plus, and the iPhone 14 Pro. Key features of the iPhone 14 Pro Max include a 6.7” Super Retina XDR display with ProMotion technology, an Apple A16 Bionic chip, up to 1TB of storage, and 5G cellular connectivity. The iPhone 14 Pro Max launched with iOS 16 and new features such as the Dynamic Island, longer battery life, a Photonic Engine for better images, Crash Detection, and Emergency SOS via satellite. The iPhone 14 lineup dropped support for physical SIM cards and instead supports dual eSIM.","{""1_star"":813,""2_stars"":224,""3_stars"":529,""4_stars"":1430,""5_stars"":16281}",Ree███o U███,"Free delivery by Fri, Oct 11",LOW PRICE$718.94,762.08,USD,762.08,762.08
https://www.google.com/shopping/product/15944491817205113792?hl=en-US,12.9-inch iPad Pro Wi-Fi + Cellular 2TB - Space Gray | Apple,"[""A complete film studio in your hands"",""Liquid Retina XDR display"",""Local dimming zones"",""Front-facing camera"",""Centre Stage"",""Pro cameras"",""LiDAR scanner"",""Blazing-fast connections""]",4.8,4664.0,"[""iPadOS"",""5G"",""2732 x 2048"",""Space Gray"",""Energy Star""]","Astonishing performance. Incredibly advanced displays. Superfast wireless connectivity. Next-level Apple Pencil capabilities. Powerful new features in iPadOS 16. The ultimate iPad Pro experience.The Liquid Retina XDR display delivers true-to-life detail with a 1,000,000:1 contrast ratio, great for viewing and editing HDR photos and videos or enjoying your favorite movies and TV shows. It also features a breathtaking 1000 nits of full-screen brightness and 1600 nits of peak brightness along with advanced display technologies like P3 wide color, True Tone, and ProMotion. And you can use Reference Mode for a more color-accurate workflow.","{""1_star"":129,""2_stars"":29,""3_stars"":66,""4_stars"":326,""5_stars"":4114}",Bes███uy,"Free delivery by Wed, Oct 16","LOW PRICE$1,399.00$2,399.00Was $2,399.0030-day low",1491.68,USD,1491.68,1491.68
https://www.google.com/shopping/product/10215606719081540783?hl=en-US,Apple 12.9-inch iPad Pro Wi-Fi + Cellular 128GB - Silver,"[""Brilliant 12.9-inch Liquid Retina XDR display with ProMotion, True Tone, and P3 wide color"",""M2 chip with 8-core CPU and 10-core GPU"",""12MP Wide camera, 10MP Ultra Wide back camera, and LiDAR Scanner for immersive AR"",""12MP Ultra Wide front camera with Center Stage"",""Superfast Wi-Fi 6E and 5G cellular"",""Description""]",4.8,4664.0,"[""iPadOS"",""5G"",""2732 x 2048"",""Silver"",""Energy Star""]","With its stunning 12.9-inch IPS display featuring a resolution of 2732 x 2048 pixels, every image comes to life with remarkable clarity and detail. Equipped with both Wi-Fi and Cellular connectivity options, this iPad Pro allows you to stay connected wherever you go. Experience lightning-fast internet speeds thanks to its support for 3G, 4G, and 5G networks. Powered by the 6th generation Apple chip, this tablet delivers exceptional performance and efficiency. Whether you're browsing the web, playing games, or multitasking, you can expect a smooth and lag-free experience. Featuring a generous 128 GB of storage, this iPad Pro ensures that you have ample space to store all your important files, documents, photos, and videos. Say goodbye to running out of storage and enjoy the freedom to carry your digital world with you wherever you go. One of the standout features of the iPad Pro is its versatility. The tablet is compatible with the Apple Pencil (sold separately) and offers an exceptional drawing and writing experience. Whether you're an artist, student, or professional, the iPad Pro can adapt to your creative needs. Additionally, the iPad Pro supports the Smart Keyboard (sold separately) which transforms it into a fully functional laptop-like device. Whether you're typing up documents, sending emails, or working on spreadsheets, the Smart Keyboard enhances your productivity and allows for comfortable typing. With its sleek design, powerful performance, and innovative features, the Apple 12.9-inch iPad Pro is the ideal choice for those seeking a premium tablet experience. Stay connected, work smarter, and unleash your creativity with this remarkable device.","{""1_star"":129,""2_stars"":29,""3_stars"":66,""4_stars"":326,""5_stars"":4114}",Com███War███use███,"$98.27 delivery by Thu, Oct 24","$2,509.46(£1,915.33)",2783.39,USD,2509.46,2783.39
https://www.google.com/shopping/product/13832531189561410488?hl=en-US,Puma Suede Vintage 'Amazon Green Saffron',"[""Suede upper"",""Leather overlays"",""Lace enclosure"",""Foam cushion"",""All sizes are listed in U.S. Men's sizing unless stated otherwise"",""Style No: 374921-09""]",0,10.0,"[""Men's"",""9"",""Genuine Leather"",""Genuine Suede"",""Rubber"",""Green"",""Lace-up"",""Casual""]","Step into the legacy of style with the Puma Suede Vintage 'Amazon Green Saffron'! These iconic sneakers blend retro charm with vibrant hues, featuring a rich Amazon green suede upper adorned with contrasting saffron accents. Their classic silhouette and comfortable rubber sole ensure a timeless and effortlessly stylish look. Relive the golden age of sportswear with every stride in these must-have Puma Suede Vintage kicks.","{""1_star"":0,""2_stars"":0,""3_stars"":0,""4_stars"":1,""5_stars"":9}",Fli███ Cl███,$48.75 delivery,$750.00,851.25,USD,750.0,851.25
https://www.google.com/shopping/product/14909403475135664542?hl=en-US,"Apple iPhone 11 Pro Max, 256GB, Midnight Green","[""Capture your special moments with its 12 MP TrueDepth camera"",""A13 Bionic chip provides smooth and efficient multitasking"",""Water-resistant construction helps reduce the risk of damage""]",4.6,19310.0,"[""Smartphone"",""Dual SIM"",""3G"",""With Wireless Charging"",""Unlocked"",""Triple Lens"",""iOS"",""GSM"",""CDMA"",""Facial Recognition""]","Just the right amount of everything. A new dual-camera system captures more of what you see and love. The fastest chip ever in a smartphone and all-day battery life let you do more and charge less. And the highest-quality video in a smartphone makes your memories look better than ever. All-new triple-camera system (Ultra Wide, Wide, Telephoto). Up to 20 hours of video playback. Water-resistant to a depth of 4 meters for up to 30 minutes 5.8- or 6.5-inch Super Retina XDR display. Pro cameras. Pro display. Pro performance.","{""1_star"":823,""2_stars"":350,""3_stars"":563,""4_stars"":1867,""5_stars"":15707}",Cel███arC███try███,"$5.95 delivery by Tue, Oct 15",SALE$653.99$850.99Was $850.99,659.94,USD,653.99,850.99
https://www.google.com/shopping/product/7632867146261747350?hl=en-US,Dell Latitude 5430 - 14-inch - Core i7 1255u - 16 GB Ram - 256 GB SSD,"[""Standard Battery"",""E4 Power Cord 1M for US"",""Quick start guide"",""Safety/Environment and Regulatory Guide (English/French Multi-language)""]",4.3,570.0,"[""Windows OS"",""English / North America"",""With Backlit Keyboard"",""USB-C"",""HDMI"",""Ethernet"",""60Hz"",""1920 x 1080"",""Intel CPU"",""Intel GPU""]","Work anywhere on our most scalable and sustainable Latitude Work confidently on this new 14"" business laptop that combines ultimate performance, scalability and security. The 5000 Series is Latitude's most sustainable series ever. Features & Design | Operating system Available with Windows 11 Pro. The confidence to work anywhere | ExpressConnect Be on 2 networks at once with the world's first simultaneous multi-network connection for faster data and video downloads.","{""1_star"":32,""2_stars"":21,""3_stars"":38,""4_stars"":117,""5_stars"":362}",Wal███t -███ark█████████LLC███,Free delivery,"$1,199.88",1277.87,EUR,1199.88,1277.87
https://www.google.com/shopping/product/12374413779581634848?hl=en-US,MSI Delta 15 A5efk-097 Gaming Laptop,"[""Windows 11 Pro"",""AMD Radeon RX6700M with 10 GB"",""In-plane Switching (IPS) Technology"",""Front Camera/Webcam"",""12 Hours Battery Run Time""]",5,2.0,"[""1920 x 1080"",""Windows OS"",""AMD CPU"",""AMD GPU"",""Solid State Drive"",""Octa Core"",""Gray"",""With Backlit Keyboard"",""60Hz"",""HDMI""]","The MSI Delta 15 A5EFK-097 Gaming Notebook is the ultimate gaming companion offering powerful performance and immersive visuals for an unparalleled gaming experience. Powered by an AMD Ryzen R7-5800H processor and 16GB of DDR4 RAM this gaming laptop delivers lightning-fast speed and seamless multitasking capabilities. The 15.6"" Full HD display with a high refresh rate of 240Hz ensures smooth visuals and reduced motion blur allowing you to fully immerse yourself in your favorite games. Equipped with an AMD Radeon RX6700M graphics card and 10GB of dedicated GDDR6 memory the MSI Delta 15 delivers stunning graphics and smooth gameplay for the latest AAA titles. With a 1TB NVMe M.2 SSD you'll have ample storage space for all your games files and multimedia content while enjoying fast boot times and quick data access. Experience the latest features and enhanced security of Windows 11 Pro designed to optimize your gaming and productivity experience on the MSI Delta 15 A5EFK-097 Gaming Notebook. Elevate your gaming to new heights with the MSI Delta 15 A5EFK-097 Gaming Notebook.","{""1_star"":0,""2_stars"":0,""3_stars"":0,""4_stars"":0,""5_stars"":2}",Ama███.co███ Se██████,Delivery date & cost shown at checkout,LOW PRICE$921.95,998.01,USD,998.01,998.01
https://www.google.com/shopping/product/14884536225719509561?hl=en-US,Samsung - Galaxy Note10+ 256GB - Aura White (at&t),"[""From Samsung."",""Product Features."",""Intelligent power that keeps up with you."",""Next-generation S Pen."",""Like a pro studio in your pocket."",""Endless screen in an impossibly slim form.""]",4.4,6529.0,"[""Smartphone"",""Single SIM"",""4G"",""With Wireless Charging"",""With Fast Charging"",""AT&T"",""Quad Lens"",""Android"",""GSM"",""With Expandable Storage""]",,"{""1_star"":466,""2_stars"":206,""3_stars"":386,""4_stars"":771,""5_stars"":4700}",Cel███et,,$5 OFF$329.39,329.39,USD,5.0,329.39
https://www.google.com/shopping/product/6656349483217763444?hl=en-US,Sena 20s Evo HD Bluetooth Communication System - Dual Pack,"[""Bluetooth 4.1"",""Audio multitasking"",""Eight-way universal group intercom with ranges up to 2.0 km (1.2 miles)"",""Voice command"",""Advanced noise Control"",""Remote control""]",4,911.0,"[""Bluetooth"",""Wireless"",""Google Assistant"",""Siri"",""Smart"",""Dual Pack""]","State-of-the-art motorcycle and powersports Bluetooth communication system provides a sleek and aerodynamic design that offers a versatile jog dial that maximizes the ease of use for riders. Features Bluetooth 4.0 technology with dual Bluetooth communication modules, to create one of the most advanced Bluetooth headsets in the market; the new Bluetooth technology increases the performance and reliability of the headset while also allowing for increased high-definition audio quality. The advanced Audio Multitasking allows for a seamless blend of incoming and outgoing audio to create a mixed audio experience versus the traditional interruption-based audio technology of other Bluetooth devices. With the 20S, users can call hands-free with their Bluetooth mobile phones, listen to stereo music or voice instructions of GPS navigation by Bluetooth wirelessly and have intercom conversations in full duplex with a passenger or other riders. Advanced Noise Control. Versatile bike-to-bike conference intercom. Intercom working distance up to 1.5 miles in open terrain. Multipoint Bluetooth for dual mobile phone. HD Quality crystal-clear and natural sound. Intuitive voice prompts and commands. Built-in FM radio tuner with a station scan-and-save function. All-in-one helmet clamp kit. Quick Bluetooth pairing. Universal Intercom: intercom with other brand communication systems. Water-resistant for use in inclement weather. Firmware upgradeable. Dual kit includes two single kits in one box. 20S Evo dynamic speakers bulk pack includes 10 sets of speakers, 20 adhesive patches and 20 speaker foam covers. New, updated version of the 20S EVO with HD speakers.","{""1_star"":90,""2_stars"":58,""3_stars"":77,""4_stars"":211,""5_stars"":475}",Sen███ech███ogi███,"Free delivery by Fri, Oct 18",$489.00,531.79,USD,489.0,531.79
